Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Mop Up,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,B.Sc Nursing All India,Open,35264,78358,17
Mop Up,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,B.Sc Nursing All India,SC,142905,171897,10
Mop Up,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,B.Sc Nursing All India,ST,146828,176343,4
Mop Up,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,B.Sc Nursing All India,EWS,96044,107963,4
Mop Up,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,B.Sc Nursing All India,OBC,77174,92002,11
Mop Up,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,B.Sc Nursing All India,Open,24558,76687,13
Mop Up,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,B.Sc Nursing All India,SC,158925,176262,5
Mop Up,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,B.Sc Nursing All India,ST,184349,205898,3
Mop Up,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,EWS,116022,121854,2
Mop Up,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,OBC,111536,116915,8
Mop Up,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,Open,60911,110453,13
Mop Up,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,SC,183067,200882,4
Mop Up,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,ST,193788,269172,3
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,EWS,123736,123736,1
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,OBC,104142,108640,3
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,Open,86750,100210,3
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing Delhi NCR,EWS,192375,192375,1
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing Delhi NCR,OBC,220874,227416,5
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing Delhi NCR,Open,115740,155329,7
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing Delhi NCR,SC,231436,232278,2
Mop Up,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,B.Sc Nursing Delhi NCR,ST,295408,295408,1
Mop Up,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,B.Sc Nursing All India,OBC,102725,102725,1
Mop Up,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,B.Sc Nursing All India,Open,28212,96638,7
Mop Up,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,B.Sc Nursing All India,SC,178671,205228,4
Mop Up,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,B.Sc Nursing All India,ST,188381,284382,3
Mop Up,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,"B.Sc Nursing Delhi NCR CW
Quota",Open,347067,347067,1
Mop Up,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,B.Sc Nursing All India,EWS,127054,127054,1
Mop Up,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,B.Sc Nursing All India,OBC,117289,122942,8
Mop Up,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,B.Sc Nursing All India,Open,61655,114448,12
Mop Up,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,B.Sc Nursing All India,SC,116182,214528,6
Mop Up,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,B.Sc Nursing All India,ST,288573,317065,3
Mop Up,"College of Nursing Safdarjung
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,EWS,122749,122749,1
Mop Up,"College of Nursing Safdarjung
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,OBC,110847,122523,7
Mop Up,"College of Nursing Safdarjung
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,Open,58521,110709,13
Mop Up,"College of Nursing Safdarjung
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,SC,188533,212132,5
Mop Up,"College of Nursing Safdarjung
Hospital, New Delhi",B.Sc. Nursing,B.Sc Nursing All India,ST,202305,267850,3
Mop Up,"DATTA MEGHE MEDICAL
COLLEGE WANADONGRI
HINGNA NAGPUR",MBBS,Deemed/Paid Seats Quota,Open,261865,653859,36
Mop Up,"DC, RIMS, Imphal",BDS,All India,EWS,34012,34012,1
Mop Up,"DC, RIMS, Imphal",BDS,All India,OBC,29278,29278,1
Mop Up,"DC, RIMS, Imphal",BDS,All India,Open,19300,28507,3
Mop Up,"DC, RIMS, Imphal",BDS,All India,SC,101171,101171,1
Mop Up,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,All India,EWS,29678,29678,1
Mop Up,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,All India,OBC,30641,32370,3
Mop Up,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,All India,Open,21291,28977,5
Mop Up,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,All India,SC,111587,117723,3
